date,Usage,Hour,LagRP,LeadRP,LagPF,LeadPF,CO2,Ltype,Wstatus,Dweek
2018-06-04,233.1,18,64.91,10.44,96.33,0,0.03,Medium_Load,Weekday,Monday
2018-06-04,351.86,19,205.57,0.32,86.34,0,0.04,Medium_Load,Weekday,Monday
2018-06-04,404.47,20,196.64,0,89.93,0,0.0475,Medium_Load,Weekday,Monday
2018-06-04,387.64,21,168.12,0.04,91.74,0,0.045,Medium_Load,Weekday,Monday
2018-06-04,20.56,22,0,73.08,100,0,0,Medium_Load,Weekday,Monday
2018-06-04,14.59,23,17.92,9.97,63.14,0,0,Medium_Load,Weekday,Monday
2018-06-04,16.7,24,25.7,0,0,100,0,Light_Load,Weekday,Monday
2018-06-05,13.98,1,19.8,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-05,14.11,2,20.01,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-05,14.07,3,20.16,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-05,12.6,4,21.6,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-05,12.71,5,22.61,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-05,11.77,6,22.96,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-05,12.47,7,22.28,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-05,13.5,8,21.61,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-05,186.31,9,170.53,0,0,100,0.02,Light_Load,Weekday,Tuesday
2018-06-05,209.23,10,92.3,0,91.49,0,0.0225,Medium_Load,Weekday,Tuesday
2018-06-05,204.96,11,114.08,0,87.38,0,0.025,Maximum_Load,Weekday,Tuesday
2018-06-05,384.63,12,248.51,0,83.99,0,0.045,Maximum_Load,Weekday,Tuesday
2018-06-05,24.41,13,2.27,89.65,99.57,0,0,Medium_Load,Weekday,Tuesday
2018-06-05,381.17,14,181.65,2.34,90.27,0,0.045,Maximum_Load,Weekday,Tuesday
2018-06-05,386.45,15,170.81,0,91.46,0,0.045,Maximum_Load,Weekday,Tuesday
2018-06-05,348.69,16,157.79,0,91.11,0,0.04,Maximum_Load,Weekday,Tuesday
2018-06-05,382.28,17,178.46,0,90.61,0,0.045,Maximum_Load,Weekday,Tuesday
2018-06-05,247.39,18,84.64,15.8,94.62,0,0.025,Medium_Load,Weekday,Tuesday
2018-06-05,401.72,19,215.86,0.5,88.09,0,0.0475,Medium_Load,Weekday,Tuesday
2018-06-05,394.92,20,185.22,0,90.54,0,0.045,Medium_Load,Weekday,Tuesday
2018-06-05,372.46,21,138.24,2.77,93.75,0,0.0425,Medium_Load,Weekday,Tuesday
2018-06-05,19.69,22,0,74.67,100,0,0,Medium_Load,Weekday,Tuesday
2018-06-05,14.73,23,17.14,10.94,65.18,0,0,Medium_Load,Weekday,Tuesday
2018-06-05,15.69,24,22.28,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-06,14.35,1,19.48,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-06,14.44,2,20.08,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-06,13.36,3,21.13,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-06,12.2,4,21.71,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-06,13.25,5,23.15,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-06,12.77,6,22.9,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-06,12.03,7,22.31,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-06,16.85,8,25.45,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-06,377.86,9,258.84,0,0,100,0.0425,Light_Load,Weekday,Wednesday
2018-06-06,370.43,10,161.31,0,91.68,0,0.045,Medium_Load,Weekday,Wednesday
2018-06-06,165.63,11,66.31,0,92.84,0,0.02,Maximum_Load,Weekday,Wednesday
2018-06-06,182.81,12,144.61,0,78.43,0,0.0225,Maximum_Load,Weekday,Wednesday
2018-06-06,22.54,13,1.22,84.43,99.85,0,0,Medium_Load,Weekday,Wednesday
2018-06-06,254.41,14,131.19,5,88.88,0,0.0275,Maximum_Load,Weekday,Wednesday
2018-06-06,359.64,15,161.27,0,91.25,0,0.0425,Maximum_Load,Weekday,Wednesday
2018-06-06,360.58,16,183.21,0,89.15,0,0.0425,Maximum_Load,Weekday,Wednesday
2018-06-06,403.59,17,220.54,0,87.75,0,0.045,Maximum_Load,Weekday,Wednesday
2018-06-06,346.65,18,135.57,5.29,93.13,0,0.04,Medium_Load,Weekday,Wednesday
2018-06-06,15.69,19,0,43.12,100,0,0,Medium_Load,Weekday,Wednesday
2018-06-06,15.31,20,0,75.16,100,0,0,Medium_Load,Weekday,Wednesday
2018-06-06,16.81,21,0,86.54,100,0,0,Medium_Load,Weekday,Wednesday
2018-06-06,15.16,22,0,70.2,100,0,0,Medium_Load,Weekday,Wednesday
2018-06-06,13.82,23,18.51,9.18,59.83,0,0,Medium_Load,Weekday,Wednesday
2018-06-06,11.95,24,21.92,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-07,11.95,1,22.9,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-07,12.82,2,22.46,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-07,12.7,3,22.25,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-07,11.95,4,22.68,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-07,11.91,5,22.61,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-07,11.95,6,23.59,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-07,13.43,7,23.07,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-07,13.24,8,22.72,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-07,383.9,9,262.23,0,0,100,0.045,Light_Load,Weekday,Thursday
2018-06-07,276.16,10,120.24,0,91.69,0,0.0325,Medium_Load,Weekday,Thursday
2018-06-07,201.6,11,84.57,0,92.21,0,0.0225,Maximum_Load,Weekday,Thursday
2018-06-07,197.93,12,160.82,0,77.61,0,0.0225,Maximum_Load,Weekday,Thursday
2018-06-07,21.24,13,0.86,88.95,99.92,0,0,Medium_Load,Weekday,Thursday
2018-06-07,281.95,14,144.93,5.69,88.94,0,0.03,Maximum_Load,Weekday,Thursday
2018-06-07,336.45,15,148.06,0,91.53,0,0.04,Maximum_Load,Weekday,Thursday
2018-06-07,337.28,16,153.22,0,91.05,0,0.04,Maximum_Load,Weekday,Thursday
2018-06-07,196.81,17,78.01,0,92.96,0,0.0225,Maximum_Load,Weekday,Thursday
2018-06-07,151.89,18,38.56,13.17,96.93,0,0.015,Medium_Load,Weekday,Thursday
2018-06-07,192.56,19,115.32,0.54,85.79,0,0.025,Medium_Load,Weekday,Thursday
2018-06-07,201.24,20,98.89,0,89.75,0,0.0225,Medium_Load,Weekday,Thursday
2018-06-07,175.5,21,71.78,16.46,92.56,0,0.02,Medium_Load,Weekday,Thursday
2018-06-07,17.81,22,0,91.05,100,0,0,Medium_Load,Weekday,Thursday
2018-06-07,13.75,23,16.27,10.3,64.55,0,0,Medium_Load,Weekday,Thursday
2018-06-07,13.47,24,18.32,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-08,13.68,1,20.27,0,0,100,0,Light_Load,Weekday,Friday
2018-06-08,11.92,2,22.35,0,0,100,0,Light_Load,Weekday,Friday
2018-06-08,11.48,3,23.01,0,0,100,0,Light_Load,Weekday,Friday
2018-06-08,11.56,4,23.04,0,0,100,0,Light_Load,Weekday,Friday
2018-06-08,12.09,5,23.29,0,0,100,0,Light_Load,Weekday,Friday
2018-06-08,12.5,6,24.98,0,0,100,0,Light_Load,Weekday,Friday
2018-06-08,11.91,7,24.73,0,0,100,0,Light_Load,Weekday,Friday
2018-06-08,13.51,8,23.69,0,0,100,0,Light_Load,Weekday,Friday
2018-06-08,206.1,9,200.91,0,0,100,0.0275,Light_Load,Weekday,Friday
2018-06-08,185.97,10,88.1,0,90.37,0,0.02,Medium_Load,Weekday,Friday
2018-06-08,202.72,11,101.05,0,89.5,0,0.025,Maximum_Load,Weekday,Friday
2018-06-08,212.47,12,173.37,0,77.48,0,0.0225,Maximum_Load,Weekday,Friday
2018-06-08,23.61,13,1.91,72.54,99.67,0,0,Medium_Load,Weekday,Friday
2018-06-08,184.8,14,78.76,1.94,91.99,0,0.02,Maximum_Load,Weekday,Friday
2018-06-08,205.81,15,96.62,0,90.52,0,0.02,Maximum_Load,Weekday,Friday
2018-06-08,187.99,16,84.71,0,91.17,0,0.02,Maximum_Load,Weekday,Friday
2018-06-08,179.17,17,51.66,0.14,96.09,0,0.02,Maximum_Load,Weekday,Friday
2018-06-08,137.48,18,15.7,16.81,99.35,0,0.015,Medium_Load,Weekday,Friday
2018-06-08,154.55,19,66.71,0.5,91.81,0,0.0175,Medium_Load,Weekday,Friday
2018-06-08,199.8,20,62.92,0,95.38,0,0.02,Medium_Load,Weekday,Friday
2018-06-08,128.88,21,32.9,24.98,96.89,0,0.015,Medium_Load,Weekday,Friday
2018-06-08,15.56,22,0,77.4,100,0,0,Medium_Load,Weekday,Friday
2018-06-08,14.8,23,18.33,10.91,62.82,0,0,Medium_Load,Weekday,Friday
2018-06-08,14.39,24,19.59,0,0,100,0,Light_Load,Weekday,Friday
2018-06-09,12.71,1,19.29,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-09,11.59,2,20.92,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-09,11.74,3,21.81,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-09,12.42,4,22.54,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-09,12.14,5,22.35,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-09,12.11,6,23.11,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-09,11.59,7,23.41,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-09,11.6,8,22.57,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-09,12.31,9,15.37,12.53,0,70.08,0,Light_Load,Weekend,Saturday
2018-06-09,12.66,10,0,67.46,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,12.45,11,0,67.53,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,11.56,12,0,19.22,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,12.46,13,0,60.69,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,12.02,14,0,67.14,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,13.78,15,0,70.93,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,12.1,16,0,66.99,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,12.16,17,0,66.67,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,12.27,18,0,65.85,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,12.32,19,0,38.48,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,12.85,20,0,66.43,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,13.1,21,0,80.18,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,12.2,22,0,66.64,100,0,0,Light_Load,Weekend,Saturday
2018-06-09,11.41,23,16.46,9,56.97,0,0,Light_Load,Weekend,Saturday
2018-06-09,11.24,24,18.36,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-10,12.06,1,19.19,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-10,12.05,2,19.15,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-10,11.34,3,19.59,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-10,11.34,4,19.7,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-10,12.13,5,19.88,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-10,11.33,6,21.13,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-10,12.09,7,21.03,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-10,11.26,8,20.38,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-10,11.92,9,15.41,12.53,0,68.93,0,Light_Load,Weekend,Sunday
2018-06-10,12.68,10,0,64.87,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,13.43,11,0,66.28,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,11.84,12,0,17.53,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,13.58,13,0,60.91,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,12.39,14,0,65.09,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,12.4,15,0,64.88,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,12.32,16,0,65.27,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,13.93,17,0,69.91,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,12.28,18,0,65.28,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,11.92,19,0,38.42,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,12.36,20,0,65.48,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,13.11,21,0,69.45,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,13.43,22,0,72.39,100,0,0,Light_Load,Weekend,Sunday
2018-06-10,11.77,23,18.5,8.93,53.68,0,0,Light_Load,Weekend,Sunday
2018-06-10,11.4,24,20.24,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-11,12.36,1,21.31,0,0,100,0,Light_Load,Weekday,Monday
2018-06-11,11.6,2,22.07,0,0,100,0,Light_Load,Weekday,Monday
2018-06-11,12.63,3,22.35,0,0,100,0,Light_Load,Weekday,Monday
2018-06-11,11.64,4,21.38,0,0,100,0,Light_Load,Weekday,Monday
2018-06-11,12.27,5,20.81,0,0,100,0,Light_Load,Weekday,Monday
2018-06-11,11.41,6,21.41,0,0,100,0,Light_Load,Weekday,Monday
2018-06-11,11.19,7,20.26,0,0,100,0,Light_Load,Weekday,Monday
2018-06-11,16.5,8,25.73,0,0,100,0,Light_Load,Weekday,Monday
2018-06-11,242.75,9,223.37,0,0,100,0.0275,Light_Load,Weekday,Monday
2018-06-11,272.34,10,146.88,0,88.02,0,0.03,Medium_Load,Weekday,Monday
2018-06-11,401.54,11,190.12,0,90.38,0,0.045,Maximum_Load,Weekday,Monday
2018-06-11,366.66,12,239.23,0,83.75,0,0.0425,Maximum_Load,Weekday,Monday
2018-06-11,16.16,13,0.5,61.49,99.95,0,0,Medium_Load,Weekday,Monday
2018-06-11,224.27,14,125.86,3.31,87.21,0,0.025,Maximum_Load,Weekday,Monday
2018-06-11,425.02,15,203.9,0,90.16,0,0.0475,Maximum_Load,Weekday,Monday
2018-06-11,232.17,16,111.31,0,90.17,0,0.0275,Maximum_Load,Weekday,Monday
2018-06-11,202.39,17,94.36,0,90.63,0,0.0225,Maximum_Load,Weekday,Monday
2018-06-11,151.49,18,44.16,11.77,96,0,0.015,Medium_Load,Weekday,Monday
2018-06-11,251.64,19,124.35,0.22,89.65,0,0.0275,Medium_Load,Weekday,Monday
2018-06-11,367.28,20,157.47,0,91.91,0,0.0425,Medium_Load,Weekday,Monday
2018-06-11,291.5,21,88.81,4.54,95.66,0,0.0325,Medium_Load,Weekday,Monday
2018-06-11,24.44,22,0,81.04,100,0,0,Medium_Load,Weekday,Monday
2018-06-11,15.15,23,18.76,9.07,62.83,0,0,Medium_Load,Weekday,Monday
2018-06-11,14.69,24,20.33,0,0,100,0,Light_Load,Weekday,Monday
2018-06-12,16.46,1,25.23,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-12,12.6,2,21.64,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-12,12.46,3,22.06,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-12,12.53,4,22.6,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-12,12.43,5,22.57,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-12,13.14,6,22.36,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-12,13.04,7,23.07,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-12,12.86,8,19.65,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-12,325.45,9,236.74,0,0,100,0.0375,Light_Load,Weekday,Tuesday
2018-06-12,228.95,10,97.49,0,92.01,0,0.0275,Medium_Load,Weekday,Tuesday
2018-06-12,190.58,11,76.68,0,92.77,0,0.02,Maximum_Load,Weekday,Tuesday
2018-06-12,217.26,12,161.03,0,80.34,0,0.025,Maximum_Load,Weekday,Tuesday
2018-06-12,34.56,13,1.12,86.65,99.95,0,0.0025,Medium_Load,Weekday,Tuesday
2018-06-12,199.33,14,58.86,3.28,95.91,0,0.0225,Maximum_Load,Weekday,Tuesday
2018-06-12,368.71,15,106.42,0,96.08,0,0.0425,Maximum_Load,Weekday,Tuesday
2018-06-12,321.23,16,100.48,0,95.44,0,0.0375,Maximum_Load,Weekday,Tuesday
2018-06-12,299.99,17,94.96,0,95.34,0,0.035,Maximum_Load,Weekday,Tuesday
2018-06-12,212.98,18,43.52,15.55,97.98,0,0.0225,Medium_Load,Weekday,Tuesday
2018-06-12,351.6,19,157.58,0.54,91.25,0,0.04,Medium_Load,Weekday,Tuesday
2018-06-12,355.43,20,150.98,0,92.04,0,0.0425,Medium_Load,Weekday,Tuesday
2018-06-12,316.34,21,93.21,6.84,95.92,0,0.04,Medium_Load,Weekday,Tuesday
2018-06-12,17.13,22,0,78.94,100,0,0,Medium_Load,Weekday,Tuesday
2018-06-12,14.33,23,15.51,5.98,67.86,0,0,Medium_Load,Weekday,Tuesday
2018-06-12,13.72,24,16.56,0,0,100,0,Light_Load,Weekday,Tuesday
2018-06-13,12.92,1,18.32,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-13,12.36,2,19.47,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-13,11.44,3,19.02,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-13,12.13,4,18.86,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-13,11.56,5,19.15,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-13,11.48,6,20.23,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-13,12.41,7,21.31,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-13,13.82,8,19.97,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-13,238.57,9,182.81,0,0,100,0.0275,Light_Load,Weekday,Wednesday
2018-06-13,286.96,10,103.14,0,94.11,0,0.0325,Medium_Load,Weekday,Wednesday
2018-06-13,280.33,11,82.29,0,95.95,0,0.0325,Maximum_Load,Weekday,Wednesday
2018-06-13,278.5,12,133.1,0.72,90.23,0,0.0325,Maximum_Load,Weekday,Wednesday
2018-06-13,31,13,0,68.65,100,0,0,Medium_Load,Weekday,Wednesday
2018-06-13,31.79,14,0,92.41,100,0,0,Maximum_Load,Weekday,Wednesday
2018-06-13,29.81,15,0,92.56,100,0,0,Maximum_Load,Weekday,Wednesday
2018-06-13,18.11,16,0,93.06,100,0,0,Maximum_Load,Weekday,Wednesday
2018-06-13,13.71,17,0,71.57,100,0,0,Maximum_Load,Weekday,Wednesday
2018-06-13,12.68,18,0,67.22,100,0,0,Medium_Load,Weekday,Wednesday
2018-06-13,12.52,19,0,40.28,100,0,0,Medium_Load,Weekday,Wednesday
2018-06-13,12.34,20,0,68.79,100,0,0,Medium_Load,Weekday,Wednesday
2018-06-13,12.7,21,0,75.3,100,0,0,Medium_Load,Weekday,Wednesday
2018-06-13,12.28,22,0,67.92,100,0,0,Medium_Load,Weekday,Wednesday
2018-06-13,12.2,23,14.58,10.33,64.17,0,0,Medium_Load,Weekday,Wednesday
2018-06-13,11.37,24,16.71,0,0,100,0,Light_Load,Weekday,Wednesday
2018-06-14,12.09,1,16.92,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-14,11.3,2,16.74,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-14,11.41,3,16.92,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-14,12.06,4,17.35,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-14,12.24,5,17.09,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-14,11.33,6,18.29,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-14,11.23,7,18.11,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-14,13.97,8,18.75,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-14,352.04,9,204.87,0,0,100,0.04,Light_Load,Weekday,Thursday
2018-06-14,218.13,10,67.61,0,95.52,0,0.0275,Medium_Load,Weekday,Thursday
2018-06-14,274.4,11,85.9,0,95.43,0,0.0325,Maximum_Load,Weekday,Thursday
2018-06-14,388.98,12,178.85,0,90.86,0,0.0475,Maximum_Load,Weekday,Thursday
2018-06-14,38.03,13,7.88,71.03,97.92,0,0.0025,Medium_Load,Weekday,Thursday
2018-06-14,28.51,14,0,84.17,100,0,0,Maximum_Load,Weekday,Thursday
2018-06-14,250.35,15,75.93,9.76,95.7,0,0.0275,Maximum_Load,Weekday,Thursday
2018-06-14,248.04,16,130.97,0,88.43,0,0.03,Maximum_Load,Weekday,Thursday
2018-06-14,212.87,17,94.51,0,91.4,0,0.025,Maximum_Load,Weekday,Thursday
2018-06-14,196.99,18,86.62,13.72,91.54,0,0.02,Medium_Load,Weekday,Thursday
2018-06-14,233.96,19,157.96,1.44,82.88,0,0.03,Medium_Load,Weekday,Thursday
2018-06-14,219.14,20,122.14,0,87.35,0,0.0225,Medium_Load,Weekday,Thursday
2018-06-14,197.78,21,84.07,1.51,92.03,0,0.0225,Medium_Load,Weekday,Thursday
2018-06-14,23.62,22,0,71.64,100,0,0.0025,Medium_Load,Weekday,Thursday
2018-06-14,14.22,23,15.67,10.8,67.2,0,0,Medium_Load,Weekday,Thursday
2018-06-14,15.3,24,21.71,0,0,100,0,Light_Load,Weekday,Thursday
2018-06-15,14.01,1,20.09,0,0,100,0,Light_Load,Weekday,Friday
2018-06-15,11.92,2,21.02,0,0,100,0,Light_Load,Weekday,Friday
2018-06-15,11.56,3,21.17,0,0,100,0,Light_Load,Weekday,Friday
2018-06-15,11.95,4,21.49,0,0,100,0,Light_Load,Weekday,Friday
2018-06-15,12.42,5,22.14,0,0,100,0,Light_Load,Weekday,Friday
2018-06-15,12.39,6,22.93,0,0,100,0,Light_Load,Weekday,Friday
2018-06-15,11.66,7,22.76,0,0,100,0,Light_Load,Weekday,Friday
2018-06-15,12.35,8,21.27,0,0,100,0,Light_Load,Weekday,Friday
2018-06-15,170.78,9,166.54,0,0,100,0.02,Light_Load,Weekday,Friday
2018-06-15,222.77,10,123.92,0,87.39,0,0.025,Medium_Load,Weekday,Friday
2018-06-15,178.55,11,70.63,0,92.99,0,0.02,Maximum_Load,Weekday,Friday
2018-06-15,245.34,12,178.63,0,80.84,0,0.025,Maximum_Load,Weekday,Friday
2018-06-15,36.47,13,0.18,78.12,100,0,0,Medium_Load,Weekday,Friday
2018-06-15,248.73,14,128.51,6.23,88.84,0,0.03,Maximum_Load,Weekday,Friday
2018-06-15,253.99,15,144.85,0,86.87,0,0.03,Maximum_Load,Weekday,Friday
2018-06-15,223.59,16,93.96,0,92.19,0,0.0275,Maximum_Load,Weekday,Friday
2018-06-15,258.73,17,102.71,0,92.94,0,0.0275,Maximum_Load,Weekday,Friday
2018-06-15,241.67,18,70.96,10.29,95.95,0,0.03,Medium_Load,Weekday,Friday
2018-06-15,319.43,19,129.24,1.04,92.7,0,0.035,Medium_Load,Weekday,Friday
2018-06-15,336.46,20,120.6,0,94.14,0,0.04,Medium_Load,Weekday,Friday
2018-06-15,322.77,21,97.13,6.34,95.76,0,0.035,Medium_Load,Weekday,Friday
2018-06-15,16.03,22,0,69.08,100,0,0,Medium_Load,Weekday,Friday
2018-06-15,14.29,23,16.28,10.15,65.97,0,0,Medium_Load,Weekday,Friday
2018-06-15,13.65,24,17.14,0,0,100,0,Light_Load,Weekday,Friday
2018-06-16,14.07,1,20.7,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-16,11.48,2,20.17,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-16,11.56,3,20.04,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-16,11.48,4,20.62,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-16,12.11,5,21.7,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-16,13.18,6,24.7,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-16,11.63,7,23.04,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-16,16.41,8,25.34,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-16,111.18,9,92.16,4.07,0,99.93,0.01,Light_Load,Weekend,Saturday
2018-06-16,93.88,10,0.32,34.67,100,0,0.01,Medium_Load,Weekend,Saturday
2018-06-16,67.14,11,0.07,48.63,100,0,0.0075,Maximum_Load,Weekend,Saturday
2018-06-16,19.91,12,0.36,25.75,99.98,0,0,Maximum_Load,Weekend,Saturday
2018-06-16,13.79,13,0,58.58,100,0,0,Medium_Load,Weekend,Saturday
2018-06-16,20.01,14,0,82.3,100,0,0,Maximum_Load,Weekend,Saturday
2018-06-16,21.72,15,0,87.77,100,0,0,Maximum_Load,Weekend,Saturday
2018-06-16,75.64,16,0.04,50.81,100,0,0.0075,Maximum_Load,Weekend,Saturday
2018-06-16,44.39,17,0,65.85,100,0,0.0025,Maximum_Load,Weekend,Saturday
2018-06-16,15.09,18,0,69.54,100,0,0,Medium_Load,Weekend,Saturday
2018-06-16,14.61,19,0,39.6,100,0,0,Medium_Load,Weekend,Saturday
2018-06-16,14.95,20,0,70.6,100,0,0,Medium_Load,Weekend,Saturday
2018-06-16,16.45,21,0,84.17,100,0,0,Medium_Load,Weekend,Saturday
2018-06-16,13.14,22,0,65.2,100,0,0,Medium_Load,Weekend,Saturday
2018-06-16,11.88,23,17.64,9.83,55.86,0,0,Medium_Load,Weekend,Saturday
2018-06-16,11.63,24,20.53,0,0,100,0,Light_Load,Weekend,Saturday
2018-06-17,11.99,1,17.89,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-17,11.89,2,16.71,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-17,11.05,3,15.67,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-17,11.08,4,15.99,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-17,11.74,5,16.09,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-17,12.02,6,17.78,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-17,10.96,7,17.31,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-17,11.1,8,17.39,0,0,100,0,Light_Load,Weekend,Sunday
2018-06-17,11.88,9,13.39,13.32,0,66.56,0,Light_Load,Weekend,Sunday
2018-06-17,12.28,10,0,69.66,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,12.71,11,0,71.1,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,11.38,12,0,23.04,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,12.13,13,0,60.8,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,12.81,14,0,68.51,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,12.01,15,0,67.46,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,12.95,16,0,73.54,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,11.95,17,0,67.87,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,12.06,18,0,69.41,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,12.17,19,0,43.48,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,11.88,20,0,68.59,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,12.17,21,0,71.97,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,12.79,22,0,80.06,100,0,0,Light_Load,Weekend,Sunday
2018-06-17,11.8,23,12.46,10.58,68.76,0,0,Light_Load,Weekend,Sunday
2018-06-17,10.91,24,14.58,0,0,100,0,Light_Load,Weekend,Sunday
